"TOA5","PNNL_13","CR1000X","9644","CR1000X.Std.03.01","CPU:Tempest_v5_8_1_21.CR1X","36170","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2022-08-11 00:00:00,33658,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,84.61,109.94,0.05,0.07,0.999,11819,5.03,98,241.3,1.78,16.22,23.99,15.436,1105,12.94,13.416,83
2022-08-11 00:15:00,33659,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,84.66,110,0.05,0.07,0.999,11811,5.03,97.9,242.5,1.84,16.81,24.88,15.43,1104.6,12.94,13.435,83
2022-08-11 00:30:00,33660,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,84.69,110.03,0.05,0.07,0.999,11808,5.03,97.8,243.6,1.79,16.35,24.19,15.423,1104.1,12.94,13.416,83
2022-08-11 00:45:00,33661,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.34,110.88,0.05,0.07,0.999,11718,5.04,97,246,1.56,14.2,21,15.419,1103.8,12.94,13.416,83
2022-08-11 01:00:00,33662,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.19,110.68,0.05,0.07,0.999,11739,5.05,96.8,247.4,1.59,14.53,21.5,15.411,1103.2,12.94,13.426,83
2022-08-11 01:15:00,33663,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.14,110.61,0.05,0.07,0.999,11746,5.05,96.5,248.7,1.59,14.49,21.44,15.41,1103.2,12.94,13.435,83
2022-08-11 01:30:00,33664,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.07,110.53,0.05,0.07,0.999,11755,5.06,96.3,249.6,1.58,14.44,21.37,15.401,1102.4,12.94,13.444,83
2022-08-11 01:45:00,33665,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.67,111.31,0.05,0.07,0.999,11673,5.07,95.4,249.9,2.05,18.72,27.71,15.397,1102.2,12.94,13.426,83
2022-08-11 02:00:00,33666,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.62,111.24,0.05,0.07,0.999,11679,5.07,95.3,251,1.98,18.05,26.71,15.394,1102.1,12.94,13.389,83
2022-08-11 02:15:00,33667,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.52,111.11,0.05,0.07,0.999,11694,5.07,95.2,252.2,1.89,17.24,25.51,15.387,1101.6,12.94,13.407,83
2022-08-11 02:30:00,33668,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.46,111.04,0.05,0.07,0.999,11701,5.08,95.1,253.3,1.85,16.84,24.91,15.384,1101.4,12.94,13.398,83
2022-08-11 02:45:00,33669,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.96,111.68,0.05,0.07,0.999,11634,5.1,94,254.9,1.67,15.22,22.52,15.38,1101,12.94,13.398,83
2022-08-11 03:00:00,33670,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.92,111.64,0.05,0.07,0.999,11639,5.1,93.7,255.9,1.68,15.31,22.65,15.376,1100.8,12.94,13.426,83
2022-08-11 03:15:00,33671,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.9,111.61,0.05,0.07,0.999,11641,5.1,93.5,256.9,1.7,15.49,22.92,15.376,1100.8,12.94,13.398,83
2022-08-11 03:30:00,33672,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,85.89,111.59,0.05,0.07,0.999,11643,5.11,93.3,257.7,1.7,15.5,22.94,15.373,1100.5,12.94,13.407,83
2022-08-11 03:45:00,33673,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.29,112.11,0.05,0.07,0.999,11589,5.13,92.1,258.4,2.05,18.66,27.61,15.368,1100.2,12.94,13.426,83
2022-08-11 04:00:00,33674,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.27,112.09,0.05,0.07,0.999,11591,5.13,92.1,259.3,1.97,17.92,26.52,15.363,1099.9,12.94,13.426,83
2022-08-11 04:15:00,33675,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.29,112.11,0.05,0.07,0.999,11589,5.13,92,260.1,1.88,17.1,25.3,15.362,1099.8,12.94,13.407,83
2022-08-11 04:30:00,33676,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.28,112.1,0.05,0.07,0.999,11590,5.13,91.9,260.8,1.84,16.81,24.87,15.355,1099.3,12.94,13.416,83
2022-08-11 04:45:00,33677,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.68,112.62,0.05,0.07,0.999,11536,5.15,90.8,261.3,1.67,15.24,22.56,15.354,1099.2,12.94,13.407,83
2022-08-11 05:00:00,33678,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.63,112.56,0.05,0.07,0.999,11543,5.15,90.7,262.2,1.74,15.86,23.47,15.353,1099.2,12.94,13.407,83
2022-08-11 05:15:00,33679,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.62,112.54,0.05,0.07,0.999,11545,5.16,90.6,263.1,1.75,15.92,23.56,15.351,1099,12.94,13.407,83
2022-08-11 05:30:00,33680,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.63,112.55,0.05,0.07,0.999,11544,5.16,90.6,263.8,1.72,15.68,23.2,15.349,1098.9,12.94,13.416,83
2022-08-11 05:45:00,33681,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.83,112.81,0.05,0.07,0.999,11517,5.17,89.6,264.1,1.78,16.2,23.97,15.346,1098.7,12.94,13.435,83
2022-08-11 06:00:00,33682,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.77,112.74,0.05,0.07,0.999,11524,5.17,89.8,264.8,1.73,15.79,23.36,15.342,1098.4,12.94,13.398,83
2022-08-11 06:15:00,33683,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.76,112.73,0.05,0.07,0.999,11526,5.17,89.7,265.4,1.72,15.66,23.17,15.344,1098.5,12.94,13.416,83
2022-08-11 06:30:00,33684,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.75,112.71,0.05,0.07,0.999,11527,5.17,89.6,266,1.69,15.39,22.78,15.341,1098.3,12.94,13.426,83
2022-08-11 06:45:00,33685,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.09,113.15,0.05,0.07,0.999,11483,5.19,88.8,265.9,1.58,14.41,21.32,15.339,1098.2,12.94,13.407,83
2022-08-11 07:00:00,33686,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.05,113.1,0.05,0.07,0.999,11488,5.18,89,266.5,1.6,14.61,21.62,15.336,1098,12.94,13.426,83
2022-08-11 07:15:00,33687,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.02,113.06,0.05,0.07,0.999,11491,5.19,88.9,267.1,1.6,14.54,21.52,15.338,1098.1,12.94,13.407,83
2022-08-11 07:30:00,33688,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,86.96,112.99,0.05,0.07,0.999,11499,5.19,88.8,267.7,1.57,14.34,21.22,15.336,1098,12.94,13.407,83
2022-08-11 07:45:00,33689,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.22,113.32,0.05,0.07,0.999,11466,5.2,87.8,267.2,1.65,15.04,22.25,15.334,1097.8,12.94,13.444,83
2022-08-11 08:00:00,33690,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.19,113.29,0.05,0.07,0.999,11469,5.2,88.1,267.9,1.63,14.82,21.93,15.331,1097.6,12.94,13.416,83
2022-08-11 08:15:00,33691,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.14,113.22,0.05,0.07,0.999,11475,5.2,88.3,268.5,1.59,14.49,21.45,15.33,1097.6,12.94,13.426,83
2022-08-11 08:30:00,33692,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.1,113.16,0.05,0.07,0.999,11481,5.2,88.2,269,1.55,14.1,20.87,15.327,1097.3,12.94,13.453,83
2022-08-11 08:45:00,33693,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.39,113.54,0.05,0.07,0.999,11443,5.2,87.8,268.8,1.51,13.8,20.43,15.329,1097.3,12.94,13.416,83
2022-08-11 09:00:00,33694,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.41,113.56,0.05,0.07,0.999,11441,5.2,87.9,269.4,1.51,13.77,20.38,15.323,1097.1,12.94,13.398,83
2022-08-11 09:15:00,33695,PNNL_13,113IN-SITU AT600 229 6,790.08,12.94,87.42,113.57,0.05,0.07,0.999,11439,5.21,87.8,270,1.5,13.67,20.22,15.328,1097.4,12.94,13.435,83
