"TOA5","PNNL_23","CR1000X","9645","CR1000X.Std.03.01","CPU:Tempest_v3a.CR1X","36933","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2021-06-17 00:00:00,40265,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.95,90.74,0.04,0.06,0.999,14503,4.91,79.9,311.6,1.62,16.08,22.93,16.207,38.03,12.43,13.426,47
2021-06-17 00:15:00,40266,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.18,91.04,0.04,0.06,0.999,14455,4.91,79.8,306.8,1.61,16.06,22.91,16.207,38.03,12.43,13.453,47
2021-06-17 00:30:00,40267,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.96,90.75,0.04,0.06,0.999,14502,4.91,80.1,309.2,1.61,16.03,22.86,16.207,38.03,12.43,13.426,47
2021-06-17 00:45:00,40268,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.07,90.9,0.04,0.06,0.999,14478,4.9,80.3,310.4,1.61,16.04,22.88,16.207,38.03,12.43,13.416,47
2021-06-17 01:00:00,40269,PNNL_23,113IN-SITU AT600 226 6,716.62,12.45,69.26,91.1,0.04,0.06,0.999,14439,4.91,80,311.2,1.62,16.07,22.92,16.207,38.03,12.45,13.416,47
2021-06-17 01:15:00,40270,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.24,91.1,0.04,0.06,0.999,14443,4.91,80,307.1,1.62,16.12,22.98,16.212,38.04,12.44,13.416,47
2021-06-17 01:30:00,40271,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.16,91.01,0.04,0.06,0.999,14459,4.91,80,309.2,1.62,16.07,22.92,16.211,38.04,12.43,13.353,47
2021-06-17 01:45:00,40272,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.98,90.78,0.04,0.06,0.999,14498,4.91,80.1,310.4,1.62,16.12,22.99,16.208,38.03,12.43,13.444,47
2021-06-17 02:00:00,40273,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.71,90.41,0.04,0.06,0.999,14555,4.9,80.3,311.4,1.63,16.21,23.12,16.209,38.04,12.43,13.444,47
2021-06-17 02:15:00,40274,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.26,91.13,0.04,0.06,0.999,14437,4.91,79.8,307.9,1.61,15.97,22.77,16.209,38.04,12.44,13.407,47
2021-06-17 02:30:00,40275,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.17,91.02,0.04,0.06,0.999,14458,4.91,79.9,309.8,1.62,16.09,22.95,16.209,38.03,12.43,13.426,47
2021-06-17 02:45:00,40276,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.78,90.52,0.04,0.06,0.999,14540,4.91,80.1,310.8,1.63,16.2,23.1,16.209,38.04,12.43,13.453,47
2021-06-17 03:00:00,40277,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.67,90.38,0.04,0.06,0.999,14563,4.9,80.5,311.9,1.62,16.11,22.98,16.209,38.04,12.43,13.38,47
2021-06-17 03:15:00,40278,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.27,91.15,0.04,0.06,0.999,14436,4.91,80,308.5,1.65,16.42,23.42,16.205,38.03,12.43,13.326,47
2021-06-17 03:30:00,40279,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.25,91.11,0.04,0.06,0.999,14441,4.91,79.8,310.1,1.62,16.14,23.02,16.208,38.03,12.44,13.191,47
2021-06-17 03:45:00,40280,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.06,90.88,0.04,0.06,0.999,14479,4.91,80.1,311.3,1.61,16.04,22.88,16.21,38.04,12.43,13.362,47
2021-06-17 04:00:00,40281,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.27,91.14,0.04,0.06,0.999,14436,4.91,79.9,312,1.62,16.15,23.03,16.211,38.04,12.44,13.389,47
2021-06-17 04:15:00,40282,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.24,91.1,0.04,0.06,0.999,14443,4.91,79.8,309.1,1.62,16.1,22.96,16.213,38.05,12.44,13.426,47
2021-06-17 04:30:00,40283,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.23,91.1,0.04,0.06,0.999,14445,4.91,79.9,310.6,1.61,15.99,22.8,16.216,38.05,12.43,13.2,47
2021-06-17 04:45:00,40284,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.09,90.93,0.04,0.06,0.999,14473,4.91,80,311.5,1.61,16.06,22.91,16.213,38.05,12.43,13.426,47
2021-06-17 05:00:00,40285,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.8,90.55,0.04,0.06,0.999,14534,4.91,79.9,312.3,1.62,16.09,22.95,16.216,38.05,12.43,13.236,47
2021-06-17 05:15:00,40286,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.2,91.06,0.04,0.06,0.999,14451,4.91,80.2,307.9,1.64,16.31,23.26,16.22,38.06,12.43,13.263,47
2021-06-17 05:30:00,40287,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.64,90.34,0.04,0.06,0.999,14568,4.9,80.3,310.1,1.61,16.04,22.87,16.221,38.06,12.43,13.389,47
2021-06-17 05:45:00,40288,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.91,90.68,0.04,0.06,0.999,14512,4.9,80.4,311.1,1.62,16.08,22.93,16.219,38.06,12.43,13.444,47
2021-06-17 06:00:00,40289,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.14,90.97,0.04,0.06,0.999,14464,4.91,80,311.7,1.61,16.03,22.87,16.222,38.07,12.44,13.218,47
2021-06-17 06:15:00,40290,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.13,90.96,0.04,0.06,0.999,14466,4.91,79.9,307.9,1.62,16.09,22.94,16.224,38.07,12.43,13.435,47
2021-06-17 06:30:00,40291,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.18,91.03,0.04,0.06,0.999,14455,4.91,79.9,309.7,1.62,16.07,22.92,16.224,38.07,12.43,13.407,47
2021-06-17 06:45:00,40292,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.11,90.95,0.04,0.06,0.999,14469,4.91,80.2,310.9,1.62,16.08,22.93,16.222,38.07,12.43,13.426,47
2021-06-17 07:00:00,40293,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.07,90.9,0.04,0.06,0.999,14477,4.91,80.1,311.8,1.62,16.08,22.93,16.223,38.07,12.43,13.371,47
2021-06-17 07:15:00,40294,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.2,91.05,0.04,0.06,0.999,14452,4.91,80.1,309,1.64,16.36,23.32,16.225,38.07,12.43,13.209,47
2021-06-17 07:30:00,40295,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.92,90.7,0.04,0.06,0.999,14510,4.91,80.2,310.8,1.63,16.17,23.06,16.225,38.07,12.43,13.426,47
2021-06-17 07:45:00,40296,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.91,90.68,0.04,0.06,0.999,14513,4.9,80.5,311.8,1.62,16.15,23.03,16.228,38.08,12.43,13.435,47
2021-06-17 08:00:00,40297,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.21,91.05,0.04,0.06,0.999,14449,4.91,80.1,312.3,1.63,16.17,23.07,16.231,38.09,12.44,13.38,47
2021-06-17 08:15:00,40298,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,69.2,91.06,0.04,0.06,0.999,14451,4.91,80,309,1.61,16.02,22.84,16.231,38.09,12.43,13.335,47
2021-06-17 08:30:00,40299,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.35,89.95,0.04,0.06,0.999,14631,4.91,80,310.9,1.61,16.05,22.89,16.232,38.09,12.43,13.371,47
2021-06-17 08:45:00,40300,PNNL_23,113IN-SITU AT600 226 6,716.62,12.42,67.96,89.45,0.04,0.06,0.999,14714,4.91,80,311.9,1.63,16.22,23.13,16.231,38.09,12.42,13.426,47
2021-06-17 09:00:00,40301,PNNL_23,113IN-SITU AT600 226 6,716.62,12.43,68.73,90.45,0.04,0.06,0.999,14549,4.91,80.1,312.5,1.62,16.07,22.92,16.231,38.09,12.43,13.398,47
2021-06-17 09:15:00,40302,PNNL_23,113IN-SITU AT600 226 6,716.62,12.44,69.21,91.07,0.04,0.06,0.999,14448,4.91,80.1,308.6,1.64,16.27,23.2,16.229,38.08,12.44,13.416,47
