"TOA5","Compass_PTR_W_311","CR1000X","28723","CR1000X.Std.05.01","CPU:COMPASS_v3.CR1X","60334","ClimaVue50_15min"
"TIMESTAMP","RECORD","SlrFD_W_Avg","SlrTF_MJ_Tot","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Max","MaxWS_ms_TMx","Invalid_Wind_Tot","AirT_C_Avg","AirT_C_Max","AirT_C_TMx","AirT_C_Min","AirT_C_TMn","VP_mbar_Avg","BP_mbar","BP_mbar_Max","BP_mbar_TMx","BP_mbar_Min","BP_mbar_TMn","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","Strikes_Tot","Dist_km_Min","Dist_km_TMn","PAR_Den_C_Avg","PAR_Tot_C_Tot","CVMeta"
"TS","RN","W/m^2","MJ/m^2","mm","meters/second","Deg","Deg","meters/second","meters/second","","Deg C","Deg C","Deg C","Deg C","Deg C","mbar","mbar","mbar","mbar","mbar","mbar","%","Deg C","degrees","degrees","count","kilometers","kilometers","micromols/s/m^2","mmol/m^2second",""
"","","Avg","Tot","Tot","WVc","WVc","WVc","Max","TMx","Tot","Avg","Max","TMx","Min","TMn","Avg","Smp","Max","TMx","Min","TMn","Smp","Avg","Avg","Avg","Tot","Min","TMn","Avg","Tot","Smp"
2022-08-24 15:00:00,2403,514,0.154205,0,0.854,58.61,24.89,2.16,2022-08-24 14:20:00,0,27.44,28.3,2022-08-24 14:13:00,26.4,2022-08-24 14:31:00,24.69833,998.1,998.3,2022-08-24 14:08:00,997.9,2022-08-24 14:56:00,66.5,30.87,1.68,1.875,0,0,2022-08-24 14:01:00,805,724.75,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 16:00:00,2404,458.3,0.13748,0.017,0.89,62.2,19.02,2.05,2022-08-24 15:11:00,0,27.08,27.5,2022-08-24 15:38:00,26.3,2022-08-24 15:10:00,24.04833,997.6,998.1,2022-08-24 15:03:00,997.6,2022-08-24 15:55:00,66.5,29.9,1.71,1.845,0,0,2022-08-24 15:01:00,672.8,605.5,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 17:00:00,2405,412,0.123585,0,0.515,53.85,35.23,1.23,2022-08-24 16:05:00,0,27.68,28.6,2022-08-24 16:59:00,27.1,2022-08-24 16:09:00,24.10666,997.5,997.6,2022-08-24 16:01:00,997.3,2022-08-24 16:30:00,64,30.55,1.677,1.835,0,0,2022-08-24 16:01:00,451.9,406.75,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 18:00:00,2406,222.6,0.06677499,0,0.332,271.1,70.58,1.06,2022-08-24 17:28:00,0,28.33,29.2,2022-08-24 17:32:00,27.7,2022-08-24 17:04:00,23.05833,997.7,997.7,2022-08-24 17:42:00,997.5,2022-08-24 17:01:00,64.2,30.54,1.688,1.85,0,0,2022-08-24 17:01:00,305.8,275.25,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 19:00:00,2407,48.5,0.01455,0,0.136,353.1,23.77,0.36,2022-08-24 18:30:00,0,26.41,28.5,2022-08-24 18:05:00,24.1,2022-08-24 19:00:00,22.85333,997.8,997.8,2022-08-24 18:09:00,997.6,2022-08-24 18:44:00,71.7,27.49,1.685,1.828,0,0,2022-08-24 18:01:00,76.11,68.5,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 20:00:00,2408,2.15,0.000645,0,0.087,288.5,45.52,0.2,2022-08-24 19:19:00,0,22.06,24.1,2022-08-24 19:01:00,20.7,2022-08-24 19:56:00,21.49167,998,998,2022-08-24 19:41:00,997.7,2022-08-24 19:01:00,86.5,22.39,1.693,1.87,0,0,2022-08-24 19:01:00,4.216,3.795,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 21:00:00,2409,0,0,0,0.141,313.5,28.03,0.37,2022-08-24 20:53:00,0,19.87,20.9,2022-08-24 20:01:00,19.2,2022-08-24 20:59:00,20.86833,998.4,998.4,2022-08-24 20:59:00,998,2022-08-24 20:01:00,93.1,19.62,1.728,1.865,0,0,2022-08-24 20:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 22:00:00,2410,0,0,0,0.156,44.02,96.2,0.53,2022-08-24 21:03:00,0,19,19.7,2022-08-24 21:13:00,18.6,2022-08-24 21:50:00,20.52333,998.3,998.4,2022-08-24 21:01:00,998.2,2022-08-24 21:14:00,94,18.57,1.69,1.843,0,0,2022-08-24 21:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-24 23:00:00,2411,0,0,0,0.137,45.6,65.98,0.43,2022-08-24 22:39:00,0,18.69,19,2022-08-24 22:35:00,18.3,2022-08-24 22:39:00,20.70166,998.3,998.3,2022-08-24 22:01:00,998.2,2022-08-24 22:02:00,96.9,18.27,1.727,1.85,0,0,2022-08-24 22:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 00:00:00,2412,0,0,0.017,0.195,47.39,47.65,0.4,2022-08-24 23:56:00,0,18.23,18.9,2022-08-24 23:07:00,17.7,2022-08-24 23:34:00,20.45,998.6,998.6,2022-08-24 23:49:00,998.3,2022-08-24 23:01:00,99,17.94,1.705,1.835,0,0,2022-08-24 23:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 01:00:00,2413,0,0,0,0.246,55.1,38.19,0.52,2022-08-25 00:20:00,0,17.94,18.3,2022-08-25 00:01:00,17.6,2022-08-25 00:59:00,20.025,998.6,998.6,2022-08-25 00:01:00,998.5,2022-08-25 00:18:00,99.2,17.53,1.707,1.84,0,0,2022-08-25 00:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 02:00:00,2414,0,0,0,0.335,70.88,23.32,0.6,2022-08-25 01:28:00,0,17.16,17.9,2022-08-25 01:05:00,16.6,2022-08-25 01:38:00,19.37,998.5,998.7,2022-08-25 01:14:00,998.5,2022-08-25 01:42:00,100,17.03,1.707,1.858,0,0,2022-08-25 01:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 03:00:00,2415,0,0,0,0.392,57.35,17.57,0.56,2022-08-25 02:23:00,0,16.65,17.3,2022-08-25 02:09:00,16.2,2022-08-25 02:39:00,18.59167,998,998.5,2022-08-25 02:01:00,998,2022-08-25 02:47:00,96.8,16.31,1.697,1.828,0,0,2022-08-25 02:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 04:00:00,2416,0,0,0,0.399,81.8,20.52,0.59,2022-08-25 03:59:00,0,17,17.6,2022-08-25 03:31:00,16.3,2022-08-25 03:21:00,18.87667,997.8,998,2022-08-25 03:01:00,997.8,2022-08-25 03:34:00,99.2,16.48,1.727,1.85,0,0,2022-08-25 03:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 05:00:00,2417,0,0,0,0.492,58.85,21.36,0.75,2022-08-25 04:58:00,0,16.63,17.2,2022-08-25 04:28:00,16.1,2022-08-25 04:58:00,18.73833,997.9,997.9,2022-08-25 04:14:00,997.8,2022-08-25 04:01:00,99.2,16.43,1.715,1.835,0,0,2022-08-25 04:01:00,0,0,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 06:00:00,2418,1.167,0.00035,0,0.476,44.19,14.16,0.71,2022-08-25 05:46:00,0,16.21,16.6,2022-08-25 05:26:00,15.8,2022-08-25 05:50:00,18.18833,998.1,998.1,2022-08-25 06:00:00,997.8,2022-08-25 05:14:00,98.7,15.93,1.723,1.848,0,0,2022-08-25 05:01:00,2.152,1.93675,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 07:00:00,2419,71.72,0.021515,0,0.604,49.09,12.16,0.93,2022-08-25 06:48:00,0,17.04,18.2,2022-08-25 06:54:00,16,2022-08-25 06:01:00,19.325,998,998.2,2022-08-25 06:27:00,998,2022-08-25 06:03:00,100,17.11,1.718,1.865,0,0,2022-08-25 06:01:00,78.8,70.925,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 08:00:00,2420,205.5,0.06165,0.017,0.542,359.1,49.36,1.32,2022-08-25 07:46:00,0,19.41,20.4,2022-08-25 07:58:00,18.2,2022-08-25 07:01:00,22.5,998,998.1,2022-08-25 07:23:00,997.9,2022-08-25 07:03:00,100,21.36,1.727,1.868,0,0,2022-08-25 07:01:00,270.9,243.75,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 09:00:00,2421,339.5,0.10185,0,0.717,290.3,40.25,2.31,2022-08-25 08:15:00,0,22.13,23.5,2022-08-25 08:48:00,20.7,2022-08-25 08:01:00,24.39667,998.2,998.3,2022-08-25 08:56:00,997.9,2022-08-25 08:01:00,87,25.69,1.738,1.89,0,0,2022-08-25 08:01:00,458.3,412.5,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 10:00:00,2422,446.6,0.13397,0,0.564,222.2,57.33,1.94,2022-08-25 09:55:00,0,23.99,25.7,2022-08-25 09:57:00,22.6,2022-08-25 09:10:00,24.71333,997.6,998.2,2022-08-25 09:01:00,997.6,2022-08-25 09:47:00,78.1,27.87,1.72,1.912,0,0,2022-08-25 09:01:00,587.4,528.5,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 11:00:00,2423,422.3,0.126685,0,0.591,206.4,52.17,1.63,2022-08-25 10:37:00,0,25.3,26.1,2022-08-25 10:49:00,24.7,2022-08-25 10:11:00,25.21333,998.1,998.1,2022-08-25 10:38:00,997.7,2022-08-25 10:01:00,78.3,29.34,1.693,1.902,0,0,2022-08-25 10:01:00,598.9,539,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 12:00:00,2424,459.8,0.13794,0,0.652,202.6,49.12,2.94,2022-08-25 11:51:00,0,26.13,27.2,2022-08-25 11:30:00,25.4,2022-08-25 11:01:00,25.24,997.8,998.1,2022-08-25 11:02:00,997.6,2022-08-25 11:47:00,73.2,29.63,1.682,1.92,0,0,2022-08-25 11:01:00,626.2,563.5,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 13:00:00,2425,624.5,0.187355,0,0.623,251.7,71.9,1.91,2022-08-25 12:04:00,0,27.3,28.4,2022-08-25 12:15:00,26.4,2022-08-25 12:27:00,25.145,997,997.7,2022-08-25 12:01:00,996.8,2022-08-25 12:58:00,66,31.14,1.707,1.9,0,0,2022-08-25 12:01:00,835,751.75,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 14:00:00,2426,409.1,0.122715,0,0.588,242.7,53.2,1.95,2022-08-25 13:06:00,0,27.22,29.1,2022-08-25 13:11:00,26.5,2022-08-25 13:42:00,24.515,996.5,997,2022-08-25 13:01:00,996.5,2022-08-25 13:44:00,67.1,30.66,1.672,1.905,0,0,2022-08-25 13:01:00,533.9,480.5,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 15:00:00,2427,382,0.114605,0,0.678,276.9,41.33,2.34,2022-08-25 14:38:00,0,26.94,28.2,2022-08-25 14:25:00,26.2,2022-08-25 14:06:00,23.82166,996,996.5,2022-08-25 14:01:00,996,2022-08-25 14:29:00,66,29.71,1.69,1.905,0,0,2022-08-25 14:01:00,529,476.25,013CAMPBELLCLIM50529VUE-500002157
2022-08-25 16:00:00,2428,405.4,0.12162,0,0.717,277.9,25.58,3.05,2022-08-25 15:54:00,0,26.95,28,2022-08-25 15:57:00,26.2,2022-08-25 15:16:00,23.65333,995.6,996,2022-08-25 15:01:00,995.5,2022-08-25 15:54:00,58.9,29.7,1.703,1.878,0,0,2022-08-25 15:01:00,554.8,499.25,013CAMPBELLCLIM50529VUE-500002157
